Time,Command_1,Z_1,Step_1,Command_2,Z_2,Step_2
90.400000,-0.041761,202.954932,200.000000,0.343922,150.875152,150.000000
90.500000,-0.035498,202.914772,200.000000,0.347819,150.840473,150.000000
90.600000,-0.029345,202.874784,200.000000,0.351498,150.806318,150.000000
90.700000,-0.023300,202.834972,200.000000,0.354966,150.772689,150.000000
90.800000,-0.017365,202.795342,200.000000,0.358225,150.739587,150.000000
90.900000,-0.011539,202.755898,200.000000,0.361279,150.707011,150.000000
91.000000,-0.005821,202.716646,200.000000,0.364132,150.674962,150.000000
91.100000,-0.000211,202.677590,200.000000,0.366788,150.643441,150.000000
91.200000,0.005290,202.638734,200.000000,0.369248,150.612446,150.000000
91.300000,0.010684,202.600084,200.000000,0.371517,150.581978,150.000000
91.400000,0.015972,202.561642,200.000000,0.373597,150.552035,150.000000
91.500000,0.021152,202.523414,200.000000,0.375492,150.522618,150.000000
91.600000,0.026227,202.485404,200.000000,0.377203,150.493725,150.000000
91.700000,0.031196,202.447614,200.000000,0.378733,150.465355,150.000000
91.800000,0.036061,202.410050,200.000000,0.380086,150.437508,150.000000
91.900000,0.040822,202.372714,200.000000,0.381264,150.410180,150.000000
92.000000,0.045479,202.335611,200.000000,0.382269,150.383372,150.000000
92.100000,0.050033,202.298743,200.000000,0.383103,150.357081,150.000000
92.200000,0.054486,202.262113,200.000000,0.383770,150.331305,150.000000
92.300000,0.058838,202.225726,200.000000,0.384272,150.306042,150.000000
92.400000,0.063089,202.189584,200.000000,0.384611,150.281290,150.000000
92.500000,0.067241,202.153690,200.000000,0.384790,150.257047,150.000000
92.600000,0.071295,202.118046,200.000000,0.384812,150.233309,150.000000
92.700000,0.075251,202.082656,200.000000,0.384679,150.210075,150.000000
92.800000,0.079111,202.047522,200.000000,0.384394,150.187342,150.000000
92.900000,0.082875,202.012647,200.000000,0.383959,150.165106,150.000000
93.000000,0.086545,201.978033,200.000000,0.383378,150.143365,150.000000
93.100000,0.090121,201.943681,200.000000,0.382652,150.122115,150.000000
93.200000,0.093604,201.909595,200.000000,0.381785,150.101353,150.000000
93.300000,0.096996,201.875777,200.000000,0.380781,150.081076,150.000000
93.400000,0.100298,201.842228,200.000000,0.379640,150.061280,150.000000
93.500000,0.103510,201.808950,200.000000,0.378367,150.041961,150.000000
93.600000,0.106634,201.775945,200.000000,0.376965,150.023116,150.000000
93.700000,0.109670,201.743215,200.000000,0.375437,150.004740,150.000000
93.800000,0.112621,201.710761,200.000000,0.373785,149.986830,150.000000
93.900000,0.115486,201.678585,200.000000,0.372014,149.969382,150.000000
94.000000,0.118268,201.646688,200.000000,0.370125,149.952391,150.000000
94.100000,0.120967,201.615072,200.000000,0.368123,149.935853,150.000000
94.200000,0.123584,201.583737,200.000000,0.366010,149.919763,150.000000
94.300000,0.126120,201.552685,200.000000,0.363790,149.904118,150.000000
94.400000,0.128578,201.521917,200.000000,0.361467,149.888913,150.000000
94.500000,0.130956,201.491433,200.000000,0.359043,149.874143,150.000000
94.600000,0.133258,201.461235,200.000000,0.356522,149.859803,150.000000
94.700000,0.135483,201.431324,200.000000,0.353907,149.845889,150.000000
94.800000,0.137634,201.401700,200.000000,0.351201,149.832395,150.000000
94.900000,0.139711,201.372364,200.000000,0.348408,149.819317,150.000000
95.000000,0.141715,201.343316,200.000000,0.345532,149.806651,150.000000
95.100000,0.143647,201.314557,200.000000,0.342575,149.794390,150.000000
95.200000,0.145508,201.286087,200.000000,0.339542,149.782530,150.000000
95.300000,0.147301,201.257907,200.000000,0.336434,149.771066,150.000000
95.400000,0.149025,201.230017,200.000000,0.333257,149.759992,150.000000
95.500000,0.150681,201.202417,200.000000,0.330012,149.749304,150.000000
95.600000,0.152271,201.175108,200.000000,0.326703,149.738996,150.000000
95.700000,0.153796,201.148088,200.000000,0.323334,149.729062,150.000000
95.800000,0.155257,201.121359,200.000000,0.319907,149.719499,150.000000
95.900000,0.156655,201.094921,200.000000,0.316426,149.710299,150.000000
96.000000,0.157991,201.068772,200.000000,0.312894,149.701459,150.000000
96.100000,0.159266,201.042914,200.000000,0.309313,149.692972,150.000000
96.200000,0.160481,201.017345,200.000000,0.305688,149.684833,150.000000
96.300000,0.161637,200.992066,200.000000,0.302021,149.677037,150.000000
96.400000,0.162734,200.967076,200.000000,0.298314,149.669578,150.000000
96.500000,0.163775,200.942374,200.000000,0.294571,149.662451,150.000000
96.600000,0.164760,200.917961,200.000000,0.290795,149.655650,150.000000
96.700000,0.165690,200.893836,200.000000,0.286988,149.649170,150.000000
96.800000,0.166565,200.869998,200.000000,0.283153,149.643006,150.000000
96.900000,0.167387,200.846446,200.000000,0.279293,149.637152,150.000000
97.000000,0.168157,200.823181,200.000000,0.275409,149.631603,150.000000
97.100000,0.168876,200.800200,200.000000,0.271506,149.626353,150.000000
97.200000,0.169544,200.777504,200.000000,0.267585,149.621397,150.000000
97.300000,0.170163,200.755092,200.000000,0.263648,149.616729,150.000000
97.400000,0.170734,200.732962,200.000000,0.259698,149.612344,150.000000
97.500000,0.171256,200.711114,200.000000,0.255737,149.608237,150.000000
97.600000,0.171732,200.689548,200.000000,0.251768,149.604403,150.000000
97.700000,0.172161,200.668261,200.000000,0.247792,149.600835,150.000000
97.800000,0.172546,200.647253,200.000000,0.243811,149.597529,150.000000
97.900000,0.172886,200.626524,200.000000,0.239828,149.594479,150.000000
98.000000,0.173183,200.606071,200.000000,0.235844,149.591680,150.000000
98.100000,0.173437,200.585893,200.000000,0.231862,149.589127,150.000000
98.200000,0.173649,200.565991,200.000000,0.227883,149.586815,150.000000
98.300000,0.173820,200.546361,200.000000,0.223908,149.584738,150.000000
98.400000,0.173951,200.527004,200.000000,0.219940,149.582892,150.000000
98.500000,0.174043,200.507917,200.000000,0.215981,149.581271,150.000000
98.600000,0.174096,200.489100,200.000000,0.212031,149.579870,150.000000
98.700000,0.174111,200.470552,200.000000,0.208092,149.578684,150.000000
98.800000,0.174089,200.452270,200.000000,0.204166,149.577708,150.000000
98.900000,0.174030,200.434253,200.000000,0.200255,149.576937,150.000000
99.000000,0.173936,200.416501,200.000000,0.196358,149.576367,150.000000
99.100000,0.173807,200.399011,200.000000,0.192479,149.575992,150.000000
99.200000,0.173643,200.381782,200.000000,0.188617,149.575807,150.000000
99.300000,0.173446,200.364813,200.000000,0.184775,149.575808,150.000000
99.400000,0.173217,200.348102,200.000000,0.180953,149.575990,150.000000
99.500000,0.172955,200.331647,200.000000,0.177153,149.576348,150.000000
99.600000,0.172662,200.315448,200.000000,0.173375,149.576878,150.000000
99.700000,0.172338,200.299501,200.000000,0.169621,149.577575,150.000000
99.800000,0.171984,200.283807,200.000000,0.165891,149.578434,150.000000
99.900000,0.171601,200.268362,200.000000,0.162187,149.579451,150.000000
100.000000,0.171189,200.253166,200.000000,0.158510,149.580622,150.000000
100.100000,0.170749,200.238216,200.000000,0.154859,149.581941,150.000000
100.200000,0.170282,200.223512,200.000000,0.151237,149.583405,150.000000
100.300000,0.169788,200.209051,200.000000,0.147643,149.585010,150.000000
100.400000,0.169267,200.194831,200.000000,0.144079,149.586750,150.000000
100.500000,0.168721,200.180852,200.000000,0.140546,149.588623,150.000000
100.600000,0.168151,200.167110,200.000000,0.137043,149.590623,150.000000
100.700000,0.167556,200.153605,200.000000,0.133572,149.592746,150.000000
100.800000,0.166937,200.140334,200.000000,0.130133,149.594989,150.000000
100.900000,0.166295,200.127295,200.000000,0.126727,149.597348,150.000000
101.000000,0.165630,200.114488,200.000000,0.123355,149.599818,150.000000
101.100000,0.164944,200.101910,200.000000,0.120016,149.602396,150.000000
101.200000,0.164236,200.089558,200.000000,0.116712,149.605078,150.000000
101.300000,0.163507,200.077432,200.000000,0.113442,149.607859,150.000000
101.400000,0.162759,200.065529,200.000000,0.110208,149.610737,150.000000
101.500000,0.161990,200.053848,200.000000,0.107010,149.613708,150.000000
101.600000,0.161202,200.042387,200.000000,0.103848,149.616768,150.000000
101.700000,0.160396,200.031143,200.000000,0.100723,149.619913,150.000000
101.800000,0.159571,200.020115,200.000000,0.097634,149.623140,150.000000
101.900000,0.158729,200.009301,200.000000,0.094583,149.626445,150.000000
102.000000,0.157870,199.998698,200.000000,0.091569,149.629826,150.000000
102.100000,0.156995,199.988306,200.000000,0.088594,149.633278,150.000000
102.200000,0.156103,199.978122,200.000000,0.085656,149.636798,150.000000
102.300000,0.155196,199.968144,200.000000,0.082756,149.640384,150.000000
102.400000,0.154274,199.958370,200.000000,0.079896,149.644032,150.000000
102.500000,0.153337,199.948798,200.000000,0.077073,149.647738,150.000000
102.600000,0.152386,199.939427,200.000000,0.074290,149.651500,150.000000
102.700000,0.151422,199.930253,200.000000,0.071547,149.655315,150.000000
102.800000,0.150444,199.921277,200.000000,0.068842,149.659180,150.000000
102.900000,0.149454,199.912494,200.000000,0.066177,149.663092,150.000000
103.000000,0.148451,199.903904,200.000000,0.063551,149.667047,150.000000
103.100000,0.147437,199.895504,200.000000,0.060965,149.671044,150.000000
103.200000,0.146412,199.887293,200.000000,0.058419,149.675080,150.000000
103.300000,0.145375,199.879268,200.000000,0.055912,149.679150,150.000000
103.400000,0.144329,199.871427,200.000000,0.053446,149.683255,150.000000
103.500000,0.143272,199.863769,200.000000,0.051019,149.687389,150.000000
103.600000,0.142205,199.856292,200.000000,0.048632,149.691552,150.000000
103.700000,0.141130,199.848993,200.000000,0.046285,149.695740,150.000000
103.800000,0.140046,199.841870,200.000000,0.043978,149.699951,150.000000
103.900000,0.138953,199.834922,200.000000,0.041710,149.704182,150.000000
104.000000,0.137852,199.828147,200.000000,0.039483,149.708432,150.000000
104.100000,0.136744,199.821542,200.000000,0.037295,149.712698,150.000000
104.200000,0.135628,199.815106,200.000000,0.035147,149.716978,150.000000
104.300000,0.134506,199.808837,200.000000,0.033038,149.721270,150.000000
104.400000,0.133377,199.802732,200.000000,0.030969,149.725571,150.000000
104.500000,0.132243,199.796790,200.000000,0.028939,149.729879,150.000000
104.600000,0.131102,199.791009,200.000000,0.026949,149.734193,150.000000
104.700000,0.129956,199.785387,200.000000,0.024997,149.738510,150.000000
104.800000,0.128805,199.779922,200.000000,0.023085,149.742829,150.000000
104.900000,0.127650,199.774612,200.000000,0.021211,149.747148,150.000000
105.000000,0.126490,199.769454,200.000000,0.019376,149.751464,150.000000
105.100000,0.125326,199.764448,200.000000,0.017579,149.755776,150.000000
105.200000,0.124158,199.759591,200.000000,0.015820,149.760082,150.000000
105.300000,0.122987,199.754882,200.000000,0.014100,149.764381,150.000000
105.400000,0.121813,199.750317,200.000000,0.012417,149.768671,150.000000
105.500000,0.120636,199.745896,200.000000,0.010771,149.772951,150.000000
105.600000,0.119457,199.741617,200.000000,0.009163,149.777218,150.000000
105.700000,0.118276,199.737477,200.000000,0.007592,149.781471,150.000000
105.800000,0.117092,199.733476,200.000000,0.006058,149.785709,150.000000
105.900000,0.115908,199.729610,200.000000,0.004560,149.789930,150.000000
106.000000,0.114722,199.725878,200.000000,0.003099,149.794134,150.000000
106.100000,0.113535,199.722278,200.000000,0.001673,149.798318,150.000000
106.200000,0.112347,199.718809,200.000000,0.000283,149.802481,150.000000
106.300000,0.111159,199.715468,200.000000,-0.001072,149.806623,150.000000
106.400000,0.109971,199.712254,200.000000,-0.002392,149.810741,150.000000
106.500000,0.108782,199.709165,200.000000,-0.003677,149.814836,150.000000
106.600000,0.107595,199.706198,200.000000,-0.004927,149.818904,150.000000
106.700000,0.106407,199.703353,200.000000,-0.006144,149.822947,150.000000
106.800000,0.105221,199.700628,200.000000,-0.007327,149.826961,150.000000
106.900000,0.104035,199.698020,200.000000,-0.008477,149.830948,150.000000
107.000000,0.102851,199.695528,200.000000,-0.009593,149.834904,150.000000
107.100000,0.101668,199.693150,200.000000,-0.010677,149.838831,150.000000
107.200000,0.100488,199.690884,200.000000,-0.011729,149.842725,150.000000
107.300000,0.099309,199.688730,200.000000,-0.012749,149.846588,150.000000
107.400000,0.098132,199.686684,200.000000,-0.013738,149.850418,150.000000
107.500000,0.096957,199.684745,200.000000,-0.014695,149.854213,150.000000
107.600000,0.095786,199.682911,200.000000,-0.015622,149.857975,150.000000
107.700000,0.094617,199.681182,200.000000,-0.016518,149.861700,150.000000
107.800000,0.093451,199.679555,200.000000,-0.017385,149.865390,150.000000
107.900000,0.092288,199.678028,200.000000,-0.018221,149.869043,150.000000
108.000000,0.091128,199.676599,200.000000,-0.019029,149.872659,150.000000
108.100000,0.089972,199.675268,200.000000,-0.019808,149.876237,150.000000
108.200000,0.088820,199.674033,200.000000,-0.020558,149.879777,150.000000
108.300000,0.087671,199.672891,200.000000,-0.021281,149.883277,150.000000
108.400000,0.086527,199.671841,200.000000,-0.021976,149.886738,150.000000
108.500000,0.085387,199.670882,200.000000,-0.022643,149.890159,150.000000
108.600000,0.084251,199.670012,200.000000,-0.023284,149.893540,150.000000
108.700000,0.083120,199.669230,200.000000,-0.023899,149.896880,150.000000
108.800000,0.081993,199.668533,200.000000,-0.024488,149.900179,150.000000
108.900000,0.080871,199.667921,200.000000,-0.025051,149.903436,150.000000
109.000000,0.079754,199.667392,200.000000,-0.025589,149.906651,150.000000
109.100000,0.078643,199.666944,200.000000,-0.026103,149.909824,150.000000
109.200000,0.077536,199.666576,200.000000,-0.026592,149.912955,150.000000
109.300000,0.076435,199.666286,200.000000,-0.027058,149.916043,150.000000
109.400000,0.075340,199.666072,200.000000,-0.027499,149.919088,150.000000
109.500000,0.074250,199.665935,200.000000,-0.027918,149.922090,150.000000
109.600000,0.073166,199.665871,200.000000,-0.028315,149.925048,150.000000
109.700000,0.072087,199.665879,200.000000,-0.028689,149.927964,150.000000
109.800000,0.071015,199.665958,200.000000,-0.029041,149.930835,150.000000
109.900000,0.069949,199.666107,200.000000,-0.029372,149.933663,150.000000
110.000000,0.068889,199.666324,200.000000,-0.029682,149.936447,150.000000
110.100000,0.067835,199.666608,200.000000,-0.029971,149.939187,150.000000
110.200000,0.066788,199.666957,200.000000,-0.030240,149.941883,150.000000
110.300000,0.065747,199.667370,200.000000,-0.030489,149.944535,150.000000
110.400000,0.064713,199.667846,200.000000,-0.030719,149.947143,150.000000
110.500000,0.063685,199.668383,200.000000,-0.030930,149.949707,150.000000
110.600000,0.062665,199.668980,200.000000,-0.031123,149.952227,150.000000
110.700000,0.061651,199.669636,200.000000,-0.031297,149.954704,150.000000
110.800000,0.060644,199.670349,200.000000,-0.031453,149.957136,150.000000
110.900000,0.059644,199.671118,200.000000,-0.031592,149.959525,150.000000
111.000000,0.058651,199.671942,200.000000,-0.031714,149.961870,150.000000
111.100000,0.057665,199.672820,200.000000,-0.031819,149.964171,150.000000
111.200000,0.056687,199.673750,200.000000,-0.031908,149.966430,150.000000
111.300000,0.055716,199.674731,200.000000,-0.031981,149.968644,150.000000
111.400000,0.054752,199.675761,200.000000,-0.032039,149.970816,150.000000
111.500000,0.053795,199.676841,200.000000,-0.032082,149.972945,150.000000
111.600000,0.052846,199.677968,200.000000,-0.032109,149.975031,150.000000
111.700000,0.051905,199.679141,200.000000,-0.032123,149.977074,150.000000
111.800000,0.050971,199.680359,200.000000,-0.032122,149.979076,150.000000
111.900000,0.050045,199.681621,200.000000,-0.032108,149.981035,150.000000
112.000000,0.049126,199.682926,200.000000,-0.032080,149.982952,150.000000
112.100000,0.048216,199.684273,200.000000,-0.032039,149.984827,150.000000
112.200000,0.047312,199.685660,200.000000,-0.031986,149.986661,150.000000
112.300000,0.046417,199.687087,200.000000,-0.031920,149.988454,150.000000
112.400000,0.045530,199.688552,200.000000,-0.031843,149.990207,150.000000
112.500000,0.044650,199.690055,200.000000,-0.031754,149.991918,150.000000
112.600000,0.043778,199.691593,200.000000,-0.031653,149.993590,150.000000
112.700000,0.042915,199.693167,200.000000,-0.031542,149.995222,150.000000
112.800000,0.042059,199.694776,200.000000,-0.031420,149.996814,150.000000
112.900000,0.041211,199.696417,200.000000,-0.031288,149.998367,150.000000
113.000000,0.040371,199.698090,200.000000,-0.031145,149.999880,150.000000
113.100000,0.039539,199.699795,200.000000,-0.030994,150.001356,150.000000
113.200000,0.038716,199.701530,200.000000,-0.030832,150.002793,150.000000
113.300000,0.037900,199.703294,200.000000,-0.030662,150.004192,150.000000
113.400000,0.037092,199.705086,200.000000,-0.030483,150.005554,150.000000
113.500000,0.036293,199.706906,200.000000,-0.030296,150.006879,150.000000
113.600000,0.035501,199.708752,200.000000,-0.030100,150.008167,150.000000
113.700000,0.034718,199.710624,200.000000,-0.029897,150.009418,150.000000
113.800000,0.033942,199.712520,200.000000,-0.029686,150.010634,150.000000
113.900000,0.033175,199.714440,200.000000,-0.029467,150.011814,150.000000
114.000000,0.032416,199.716382,200.000000,-0.029242,150.012959,150.000000
114.100000,0.031665,199.718347,200.000000,-0.029010,150.014069,150.000000
114.200000,0.030923,199.720333,200.000000,-0.028772,150.015145,150.000000
114.300000,0.030188,199.722339,200.000000,-0.028527,150.016187,150.000000
114.400000,0.029461,199.724364,200.000000,-0.028276,150.017196,150.000000
114.500000,0.028743,199.726408,200.000000,-0.028020,150.018171,150.000000
114.600000,0.028032,199.728470,200.000000,-0.027759,150.019114,150.000000
114.700000,0.027330,199.730549,200.000000,-0.027492,150.020025,150.000000
114.800000,0.026636,199.732644,200.000000,-0.027220,150.020904,150.000000
114.900000,0.025950,199.734754,200.000000,-0.026943,150.021751,150.000000
115.000000,0.025272,199.736880,200.000000,-0.026663,150.022568,150.000000
115.100000,0.024601,199.739019,200.000000,-0.026377,150.023354,150.000000
115.200000,0.023939,199.741171,200.000000,-0.026088,150.024110,150.000000
115.300000,0.023285,199.743336,200.000000,-0.025795,150.024837,150.000000
115.400000,0.022639,199.745513,200.000000,-0.025499,150.025534,150.000000
115.500000,0.022001,199.747701,200.000000,-0.025199,150.026203,150.000000
115.600000,0.021371,199.749900,200.000000,-0.024897,150.026844,150.000000
115.700000,0.020749,199.752108,200.000000,-0.024591,150.027456,150.000000
115.800000,0.020134,199.754325,200.000000,-0.024282,150.028042,150.000000
115.900000,0.019528,199.756551,200.000000,-0.023971,150.028600,150.000000
116.000000,0.018929,199.758784,200.000000,-0.023658,150.029132,150.000000
116.100000,0.018338,199.761025,200.000000,-0.023343,150.029638,150.000000
116.200000,0.017755,199.763272,200.000000,-0.023026,150.030119,150.000000
116.300000,0.017180,199.765525,200.000000,-0.022707,150.030574,150.000000
116.400000,0.016612,199.767784,200.000000,-0.022386,150.031005,150.000000
116.500000,0.016052,199.770047,200.000000,-0.022064,150.031411,150.000000
116.600000,0.015500,199.772314,200.000000,-0.021741,150.031794,150.000000
116.700000,0.014956,199.774585,200.000000,-0.021417,150.032153,150.000000
116.800000,0.014419,199.776860,200.000000,-0.021092,150.032490,150.000000
116.900000,0.013889,199.779136,200.000000,-0.020766,150.032804,150.000000
117.000000,0.013367,199.781415,200.000000,-0.020440,150.033096,150.000000
117.100000,0.012853,199.783695,200.000000,-0.020113,150.033366,150.000000
117.200000,0.012346,199.785976,200.000000,-0.019786,150.033616,150.000000
117.300000,0.011846,199.788257,200.000000,-0.019459,150.033844,150.000000
117.400000,0.011354,199.790539,200.000000,-0.019132,150.034053,150.000000
117.500000,0.010869,199.792820,200.000000,-0.018805,150.034241,150.000000
117.600000,0.010391,199.795100,200.000000,-0.018479,150.034410,150.000000
117.700000,0.009921,199.797378,200.000000,-0.018152,150.034560,150.000000
117.800000,0.009457,199.799654,200.000000,-0.017827,150.034692,150.000000
117.900000,0.009001,199.801928,200.000000,-0.017502,150.034805,150.000000
118.000000,0.008552,199.804200,200.000000,-0.017178,150.034901,150.000000
118.100000,0.008111,199.806468,200.000000,-0.016855,150.034979,150.000000
118.200000,0.007676,199.808732,200.000000,-0.016533,150.035040,150.000000
118.300000,0.007248,199.810992,200.000000,-0.016212,150.035085,150.000000
118.400000,0.006827,199.813248,200.000000,-0.015892,150.035114,150.000000
118.500000,0.006413,199.815499,200.000000,-0.015574,150.035127,150.000000
118.600000,0.006005,199.817745,200.000000,-0.015257,150.035124,150.000000
118.700000,0.005605,199.819985,200.000000,-0.014942,150.035107,150.000000
118.800000,0.005211,199.822219,200.000000,-0.014629,150.035075,150.000000
118.900000,0.004824,199.824447,200.000000,-0.014317,150.035029,150.000000
119.000000,0.004443,199.826668,200.000000,-0.014007,150.034970,150.000000
119.100000,0.004069,199.828882,200.000000,-0.013699,150.034897,150.000000
119.200000,0.003702,199.831088,200.000000,-0.013393,150.034810,150.000000
119.300000,0.003341,199.833287,200.000000,-0.013089,150.034712,150.000000
119.400000,0.002987,199.835478,200.000000,-0.012787,150.034600,150.000000
119.500000,0.002639,199.837661,200.000000,-0.012488,150.034477,150.000000
119.600000,0.002297,199.839835,200.000000,-0.012190,150.034343,150.000000
119.700000,0.001961,199.842000,200.000000,-0.011895,150.034197,150.000000
119.800000,0.001632,199.844156,200.000000,-0.011603,150.034040,150.000000
119.900000,0.001309,199.846302,200.000000,-0.011313,150.033873,150.000000
